5.555377188,4.733647154,4.801231913,4.698287003,4.975122374,5.045321257,4.778077718,4.897255141,5.113983757,4.730500168,P2
5.963345226,5.168659642,4.995760725,4.712937873,4.88570609,5.026623099,4.781335946,5.05961578,5.070116227,4.785839815,P2
6.648638597,5.269587447,4.69691879,4.730886398,4.753645856,4.823359713,4.811896914,4.757107435,4.863947674,4.654968608,P2
5.32189267,4.508072466,4.368721162,4.224229698,4.576657899,4.434311986,4.420765093,4.349505939,4.692323543,4.214959892,P2
6.232121919,4.696348244,4.769380642,4.523009517,4.848650891,4.800506521,4.701126977,4.801834927,4.899246864,4.564916379,P2
6.138440695,4.755057457,4.580339102,4.903702134,5.141992125,4.725105257,4.98426668,4.611546131,5.356059439,4.775249433,P2
5.848526311,4.632187374,4.546075289,4.150717014,4.551478762,4.555565045,4.41514725,4.482235073,4.653497614,4.251019478,P2
6.167387553,5.129740574,4.555354763,4.686039915,4.861978758,4.486076251,4.867530658,4.553038301,4.967938318,4.449376857,P2
6.289667422,5.127486877,4.816637768,4.642369975,4.943199772,5.017854033,4.870393047,4.873830176,5.120798221,4.732483329,P2
5.821830066,4.893871439,4.952473668,4.583756851,4.784168889,5.041525797,4.639797103,4.993788457,4.923076867,4.623918099,P2
5.945164876,5.380890154,4.925028228,4.658182748,5.028732701,5.467569306,4.902834168,5.156848004,5.104407855,4.758696787,P2
6.115349307,4.75859029,4.649821908,4.666148783,5.16220182,4.964603291,4.904981703,4.709530435,5.364085339,4.697303879,P2
6.310439458,5.055110406,4.733051524,4.43164254,4.510996848,4.763712895,4.474150414,4.842012494,4.586256128,4.415431562,P2
6.011706061,5.001538927,4.860598927,5.021327614,5.410794306,5.033405727,5.117040602,4.832475393,5.692303253,4.926305484,P2
5.957217346,4.786837034,4.781396099,4.486836108,4.868930111,4.847834092,4.746294283,4.698355116,5.017440631,4.572992153,P2
5.970168433,5.157562197,4.814902177,4.744301581,5.079311449,4.944063431,5.021538643,4.840515376,5.139684055,4.760013706,P2
6.662938187,5.367271419,5.089301745,4.822358161,5.187813917,5.248014359,5.093200162,5.133688032,5.231743884,4.836385382,P2
5.36255837,4.916685342,4.933063986,4.683542228,5.095172178,4.950283024,4.911236922,4.87061998,5.233918275,4.789603385,P2
6.722656236,4.992141805,4.482282864,4.509431329,4.736223509,4.507150483,4.711287191,4.533416667,4.818312813,5.171943379,P2
6.822909148,5.492023337,4.638188346,4.883254423,9.309024434,7.898809463,12.66977051,11.27429044,6.888558327,5.78241862,P2
5.672257956,10.87934857,8.03649777,6.981986511,5.813005515,8.146298897,8.312445298,5.220476164,9.147760859,7.246798038,P2
5.056817811,4.631746412,4.876833541,4.452153932,5.629927942,5.534029472,4.732092689,4.746296482,5.185780613,4.524861738,P2
